Tanggal,Toko,penjualanDebit,penjualanKredit,uangMasukDebit,uangMasukKredit,[CREDIT] UNMAPPED_1000.02.05,[CREDIT] UNMAPPED_2002.08,[CREDIT] UNMAPPED_4000.100,[CREDIT] UNMAPPED_6000.01.13,[CREDIT] admin_bank,[CREDIT] admin_merchant,[CREDIT] balancing_misc,[CREDIT] balancing_rounding,[CREDIT] discount,[CREDIT] payment_cash,[CREDIT] payment_credit_bca,[CREDIT] payment_gobiz,[CREDIT] payment_transfer,[CREDIT] sales_bar,[CREDIT] sales_beans,[CREDIT] sales_bundling,[CREDIT] sales_inventory,[CREDIT] sales_konsinyasi,[CREDIT] service_charge,[CREDIT] tax,[DEBIT] UNMAPPED_1000.02.03,[DEBIT] UNMAPPED_1000.02.05,[DEBIT] UNMAPPED_1102.01,[DEBIT] UNMAPPED_1109.02.01,[DEBIT] UNMAPPED_4000.91,[DEBIT] admin_bank,[DEBIT] admin_merchant,[DEBIT] balancing_misc,[DEBIT] balancing_rounding,[DEBIT] discount,[DEBIT] payment_academy_100_vouc,[DEBIT] payment_academy_50_vouch,[DEBIT] payment_cash,[DEBIT] payment_cl_upperwest,[DEBIT] payment_credit_bca,[DEBIT] payment_go_dine_in_vou,[DEBIT] payment_gobiz,[DEBIT] payment_ovo,[DEBIT] payment_strada_gift_vou,[DEBIT] payment_strada_reward,[DEBIT] payment_transfer,[DEBIT] payment_voucher_ckt_50_0,[DEBIT] payment_voucher_florist,[DEBIT] payment_voucher_harris_p,[DEBIT] payment_voucher_justyoga,[DEBIT] payment_voucher_padel_sp,[DEBIT] payment_voucher_timezone,[DEBIT] payment_voucher_workshop,[DEBIT] payment_workshop_sms_voucher,[DEBIT] sales_bar,[DEBIT] sales_beans
2026-03-03,SMS,431970,431970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374000,0,0,0,0,18700,39270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-03,MKG,838530,838530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726000,0,0,0,0,36300,76230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826530,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0
2026-03-02,SMS,262185,262185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227000,0,0,0,0,11350,23835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-02,MKG,464310,464310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402000,0,0,0,0,20100,42210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-01,SMS,967890,967890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838000,0,0,0,0,41900,87990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-01,MKG,1707410,1707410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487000,0,0,0,0,71100,149310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-28,SMS,1259390,1259390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126400,0,0,0,0,42900,90090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-28,MKG,1354815,1354815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173000,0,0,0,0,58650,123165,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,1349565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-27,SMS,1063770,1063770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965500,0,0,0,0,31700,66570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-27,MKG,720720,720720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624000,0,0,0,0,31200,65520,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,715470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-26,SMS,469570,469570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424000,0,0,0,0,14700,30870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-26,MKG,582120,582120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504000,0,0,0,0,25200,52920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-25,SMS,222915,222915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193000,0,0,0,0,9650,20265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-25,MKG,802725,802725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695000,0,0,0,0,34750,72975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-24,SMS,172095,172095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149000,0,0,0,0,7450,15645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-24,MKG,356060,356060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317000,0,0,0,0,12600,26460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23,SMS,407990,407990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368000,0,0,0,0,12900,27090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23,MKG,544005,544005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471000,0,0,0,0,23550,49455,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,538755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22,SMS,1409100,1409100,785645,785645,0,0,0,0,0,0,0,0,0,0,785645,0,0,1220000,0,0,0,0,61000,128100,0,780145.49,0,0,0,5499.51,0,0,0,0,0,0,0,0,1409100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22,MKG,1608675,1608675,1225730,1225730,0,0,0,0,0,0,0,0,0,0,1225730,0,0,1425000,0,0,0,0,59250,124425,0,0,0,0,0,10792.38,0,0,0,0,0,0,0,0,1608675,0,0,0,0,0,1214937.62,0,0,0,0,0,0,0,0,0,0
2026-02-21,SMS,785645,785645,504735,504735,0,0,0,0,0,0,0,0,0,0,504735,0,0,699000,0,0,0,0,27950,58695,0,501640.19,0,0,0,3094.81,0,0,0,0,0,0,0,0,785645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21,MKG,1225730,1225730,684810,684810,0,0,0,0,0,0,0,0,0,0,684810,0,0,1076000,0,0,0,0,48300,101430,0,0,0,0,0,4970.75,0,0,0,0,0,0,0,0,1225730,0,0,0,0,0,679839.25,0,0,0,0,0,0,0,0,0,0
2026-02-20,SMS,504735,504735,416955,416955,0,0,0,0,0,0,0,0,0,0,416955,0,0,437000,0,0,0,0,21850,45885,0,413556.04,0,0,0,3398.96,0,0,0,0,0,0,0,0,504735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20,MKG,695310,695310,477015,477015,0,0,0,0,0,0,0,0,0,0,477015,0,0,602000,0,0,0,0,30100,63210,0,0,0,0,0,3116.75,0,0,0,10500,0,0,0,0,684810,0,0,0,0,0,473898.25,0,0,0,0,0,0,0,0,0,0
2026-02-19,SMS,416955,416955,892605,892605,0,0,0,0,0,0,0,0,0,0,892605,0,0,361000,0,0,0,0,18050,37905,0,887486.94,0,0,0,5118.06,0,0,0,0,0,0,0,0,416955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19,MKG,477015,477015,755070,755070,0,0,0,0,0,0,0,0,0,0,755070,0,0,413000,0,0,0,0,20650,43365,0,0,0,0,0,8749.02,0,0,0,0,0,0,0,0,477015,0,0,0,0,0,746320.98,0,0,0,0,0,0,0,0,0,0
2026-02-18,SMS,892605,892605,912450,912450,0,0,0,0,0,0,0,0,0,0,912450,0,0,801000,0,0,0,0,29550,62055,0,904711.38,0,0,0,7738.62,0,0,0,0,0,0,0,0,892605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18,MKG,790875,790875,2363130,2363130,0,0,0,0,0,0,0,0,0,0,2363130,0,0,725000,0,0,0,0,21250,44625,0,0,0,0,0,18785.86,0,0,0,0,0,0,0,0,755070,0,0,0,0,35805,2344344.14,0,0,0,0,0,0,0,0,0,0
2026-02-17,SMS,912450,912450,1004365,1004365,0,0,0,0,0,0,0,0,0,0,1004365,0,0,790000,0,0,0,0,39500,82950,0,998179.33,0,0,0,6185.67,0,0,0,0,0,0,0,0,912450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17,MKG,2363130,2363130,1979990,1979990,0,0,0,0,0,0,0,0,0,65000,1914990,0,0,2046000,0,0,0,0,102300,214830,0,0,0,0,0,13930.8,0,0,0,0,0,0,0,0,2363130,0,0,0,0,0,1966059.2,0,0,0,0,0,0,0,0,0,0
2026-02-16,SMS,1004365,1004365,1804385,1804385,0,0,0,0,0,0,0,0,0,0,1804385,0,0,883000,0,0,0,0,39150,82215,0,1790452.61,0,0,0,13932.39,0,0,0,0,0,0,0,0,1004365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16,MKG,1979990,1979990,2829750,2829750,0,0,0,0,0,0,0,0,0,0,2829750,0,0,1723000,0,0,0,0,82900,174090,0,2804714.75,0,0,0,25035.25,0,0,0,0,0,0,0,0,1979990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-15,SMS,1804385,1804385,1489035,1489035,0,0,0,0,0,0,0,0,0,0,1489035,0,0,1577000,0,0,0,0,73350,154035,0,1433338.31,0,0,0,11296.69,8880,0,0,0,0,0,0,0,1804385,0,0,0,0,0,35520,0,0,0,0,0,0,0,0,0,0
2026-02-15,MKG,2829750,2829750,2127830,2127830,0,0,0,0,0,0,0,0,0,0,2127830,0,0,2450000,0,0,0,0,122500,257250,0,2114515.96,0,0,0,13314.04,0,0,0,0,0,0,0,0,2829750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-14,SMS,1489305,1489305,666230,666230,0,0,0,0,0,0,0,0,0,0,666230,0,0,1295400,0,0,0,0,62550,131355,0,488105.51,0,0,0,3924.49,34840,0,0,0,0,0,0,0,1489305,0,0,0,0,0,139360,0,0,0,0,0,0,0,0,0,0
2026-02-14,MKG,2127830,2127830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851000,0,0,0,0,89300,187530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-13,SMS,666230,666230,621540,621540,0,0,0,0,0,0,0,0,0,0,621540,0,0,600200,0,0,0,0,21300,44730,0,399126.43,0,0,0,2813.57,43800,0,0,0,0,0,0,0,666230,0,0,0,0,0,175800,0,0,0,0,0,0,0,0,0,0
2026-02-13,MKG,1312080,1312080,852390,852390,846889.14,0,0,0,5500.86,0,0,0,0,0,0,0,0,1136000,0,0,0,0,56800,119280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-12,SMS,621540,621540,83160,83160,0,0,0,0,0,0,0,0,0,0,83160,0,0,567600,0,0,0,0,17400,36540,0,82577.88,0,0,0,582.12,0,0,0,0,0,0,0,0,621540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-12,MKG,852390,852390,639355,639355,0,0,0,0,0,0,0,0,0,0,639355,0,0,738000,0,0,0,0,36900,77490,0,0,0,0,0,5056.47,0,0,0,0,0,0,0,0,852390,0,0,0,0,0,634298.53,0,0,0,0,0,0,0,0,0,0
2026-02-11,SMS,83160,83160,197505,197505,0,0,0,0,0,0,0,0,0,0,197505,0,0,72000,0,0,0,0,3600,7560,0,196344.81,0,0,0,1160.19,0,0,0,0,0,0,0,0,83160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-11,MKG,645205,645205,1208375,1208375,0,0,0,0,0,0,0,0,0,0,1208375,0,0,566000,0,0,0,0,25550,53655,0,0,0,0,0,9113.87,0,0,0,5850,0,0,0,0,639355,0,0,0,0,0,1199261.13,0,0,0,0,0,0,0,0,0,0
2026-02-10,SMS,197505,197505,634415,634415,0,0,0,0,0,0,0,0,0,0,634415,0,0,171000,0,0,0,0,8550,17955,0,628881.49,0,0,0,5533.51,0,0,0,0,0,0,0,0,197505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-10,MKG,1208375,1208375,766750,766750,0,0,0,0,0,0,0,0,0,0,766750,0,0,1065000,0,0,0,0,46250,97125,0,0,0,0,0,4763.75,0,0,0,0,0,0,0,0,1208375,0,0,0,0,0,761986.25,0,0,0,0,0,0,0,0,0,0
2026-02-09,SMS,634415,634415,2042880,2042880,0,0,0,0,0,0,0,0,0,0,2042880,0,0,558000,0,0,0,0,24650,51765,0,2028015.38,0,0,0,14864.62,0,0,0,0,0,0,0,0,634415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-09,MKG,766750,766750,3634615,3634615,0,0,0,0,0,0,0,0,0,0,3634615,0,0,681500,0,0,0,0,27500,57750,0,0,0,0,0,32261.77,0,0,0,0,0,0,0,0,766750,0,0,0,0,0,3602353.23,0,0,0,0,0,0,0,0,0,0
2026-02-08,SMS,2042880,2042880,1609375,1609375,0,0,0,0,0,0,0,0,0,0,1609375,0,0,1811000,0,0,0,0,74800,157080,0,1598109.38,0,0,0,11265.62,0,0,0,0,0,0,0,0,2042880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-08,MKG,3634615,3634615,2695255,2695255,0,0,0,0,0,0,0,0,0,83160,2612095,0,0,3164500,0,0,0,0,151650,318465,0,0,0,0,0,22381.24,0,0,0,0,0,0,0,0,3634615,0,0,0,0,0,2672873.76,0,0,0,0,0,0,0,0,0,0
2026-02-07,SMS,1609375,1609375,377685,377685,0,0,0,0,0,0,0,0,0,0,377685,0,0,1435000,0,0,0,0,56250,118125,0,374802.99,0,0,0,2882.01,0,0,0,0,0,0,0,0,1609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-07,MKG,2695255,2695255,1192800,1192800,0,0,0,0,0,0,0,0,0,0,1192800,0,0,2351000,0,0,0,0,111050,233205,0,0,0,0,0,8217.81,0,0,0,0,0,0,0,0,2695255,0,0,0,0,0,1184582.19,0,0,0,0,0,0,0,0,0,0
2026-02-06,SMS,377685,377685,552090,552090,0,0,0,0,0,0,0,0,0,0,552090,0,0,327000,0,0,0,0,16350,34335,0,546756.12,0,0,0,5333.88,0,0,0,0,0,0,0,0,377685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-06,MKG,1210050,1210050,1227765,1227765,0,0,0,0,0,0,40425,0,0,0,1187340,0,0,1100000,0,0,0,0,35500,74550,0,0,0,0,0,9697.67,0,0,0,17250,0,0,0,0,1192800,0,0,0,0,0,1218067.33,0,0,0,0,0,0,0,0,0,0
2026-02-05,SMS,552090,552090,468020,468020,0,0,0,0,0,0,0,0,0,0,468020,0,0,478000,0,0,0,0,23900,50190,0,464504.79,0,0,0,3515.21,0,0,0,0,0,0,0,0,552090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-05,SMB,0,0,23819656,23819656,0,0,0,0,0,0,34736,0,0,0,23784920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74043.03,218872,0,0,0,0,0,0,0,0,0,0,0,0,0,23526740.97,0,0,0,0,0,0,0,0,0,0
2026-02-05,MKG,1187340,1187340,527835,527835,0,0,0,0,0,0,0,0,0,0,527835,0,0,1028000,0,0,0,0,51400,107940,0,0,0,0,0,3065.93,0,0,0,0,0,0,0,0,1187340,0,0,0,0,0,524769.07,0,0,0,0,0,0,0,0,0,0
2026-02-04,SMS,468020,468020,234465,234465,0,0,0,0,0,0,0,0,0,0,234465,0,0,424000,0,0,0,0,14200,29820,0,232823.76,0,0,0,1641.24,0,0,0,0,0,0,0,0,468020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-04,SMB,23931020,23931020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15859000,0,4279000,0,604000,1036100,2152920,0,0,0,0,0,0,0,0,0,146100,0,0,0,0,23784920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-04,MKG,527835,527835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457000,0,0,0,0,22850,47985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-03,SMS,234465,234465,330240,330240,0,0,0,0,0,0,0,0,0,0,330240,0,0,203000,0,0,0,0,10150,21315,0,326323.17,0,0,0,3916.83,0,0,0,0,0,0,0,0,234465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-03,MKG,980870,980870,980870,980870,0,0,0,0,0,0,0,0,0,0,980870,0,0,864000,0,0,0,0,37700,79170,0,0,0,0,0,6930.86,0,0,0,0,0,0,0,0,980870,0,0,0,0,0,973939.14,0,0,0,0,0,0,0,0,0,0
2026-02-02,SMS,330240,330240,2008135,2008135,0,0,0,0,0,0,0,0,0,0,2008135,0,0,298000,0,0,0,0,10400,21840,0,1992998.83,0,0,0,15136.17,0,0,0,0,0,0,0,0,330240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-02,MKG,822360,822360,822360,822360,0,0,0,0,0,0,0,0,0,0,822360,0,0,712000,0,0,0,0,35600,74760,0,0,0,0,0,5636.81,0,0,0,0,0,0,0,0,822360,0,0,0,0,0,816723.19,0,0,0,0,0,0,0,0,0,0
2026-02-01,SMS,1860295,1860295,1694580,1694580,0,0,0,0,0,0,0,0,0,0,1694580,0,0,1660500,0,0,0,0,64450,135345,0,1557103.44,0,0,0,10976.56,16100,0,0,0,0,0,0,0,1860295,0,0,0,0,0,110400,0,0,0,0,0,0,0,0,0,0
2026-02-01,MKG,2100945,2100945,2206050,2206050,0,0,0,0,0,0,0,0,0,0,2206050,0,0,1819000,0,0,0,0,90950,190995,0,0,0,0,0,17596.18,0,0,0,0,0,0,0,0,2100945,0,0,0,0,0,2188453.82,0,0,0,0,0,0,0,0,0,0
2026-01-31,SMS,1842420,1842420,626680,626680,0,0,0,0,0,0,0,0,0,0,626680,0,0,1650500,0,0,0,0,58200,133720,0,622718.87,0,0,0,3961.13,0,0,0,0,0,0,0,0,1842420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-31,MKG,2084775,2084775,991140,991140,0,0,0,0,0,0,0,0,0,0,991140,0,0,1805000,0,0,0,0,90250,189525,0,0,0,0,0,5603.94,0,0,0,0,0,0,0,0,2084775,0,0,0,0,0,985536.06,0,0,0,0,0,0,0,0,0,0
2026-01-30,SMS,626680,626680,954975,954975,0,0,0,0,0,0,0,0,0,0,954975,0,0,556000,0,0,0,0,22800,47880,0,948154.21,0,0,0,6820.79,0,0,0,0,0,0,0,0,626680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-30,MKG,1002540,1002540,874335,874335,0,0,0,0,0,0,0,0,0,0,874335,0,0,868000,0,0,0,0,43400,91140,0,0,0,0,0,8770.18,0,0,0,11400,0,0,0,0,991140,0,0,0,0,0,865564.82,0,0,0,0,0,0,0,0,0,0
2026-01-29,SMS,954975,954975,410025,410025,0,0,0,0,0,0,0,0,0,0,410025,0,0,855000,0,0,0,0,32250,67725,0,407377.17,0,0,0,2647.83,0,0,0,0,0,0,0,0,954975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-29,MKG,874335,874335,872350,872350,0,0,0,0,0,0,0,0,0,0,872350,0,0,757000,0,0,0,0,37850,79485,0,0,0,0,0,7926.44,0,0,0,0,0,0,0,0,874335,0,0,0,0,0,864423.56,0,0,0,0,0,0,0,0,0,0
2026-01-28,SMS,410025,410025,276045,276045,0,0,0,0,0,0,0,0,0,0,276045,0,0,355000,0,0,0,0,17750,37275,0,273584.29,0,0,0,2460.71,0,0,0,0,0,0,0,0,410025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28,MKG,888550,888550,762620,762620,0,0,0,0,0,0,0,0,0,0,762620,0,0,825000,0,0,0,0,20500,43050,0,0,0,0,0,8761.95,0,0,0,16200,0,0,0,0,872350,0,0,0,0,0,753858.05,0,0,0,0,0,0,0,0,0,0
2026-01-27,SMS,276045,276045,539385,539385,0,0,0,0,0,0,0,0,0,0,539385,0,0,239000,0,0,0,0,11950,25095,0,533508.22,0,0,0,5876.78,0,0,0,0,0,0,0,0,276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27,MKG,762620,762620,490875,490875,0,0,0,0,0,0,0,0,0,0,490875,0,0,669000,0,0,0,0,30200,63420,0,0,0,0,0,2457.82,0,0,0,0,0,0,0,0,762620,0,0,0,0,0,488417.18,0,0,0,0,0,0,0,0,0,0
2026-01-26,SMS,539385,539385,2206645,2206645,0,0,0,0,0,0,0,0,0,0,2206645,0,0,467000,0,0,0,0,23350,49035,0,2188556.93,0,0,0,18088.07,0,0,0,0,0,0,0,0,539385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26,MKG,490875,490875,2022345,2022345,0,0,0,0,0,0,0,0,0,0,2022345,0,0,425000,0,0,0,0,21250,44625,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,490875,0,0,0,0,0,2007865,0,0,0,0,0,0,0,0,0,0
2026-01-25,SMS,2206645,2206645,1141935,1141935,0,0,0,0,0,0,0,0,0,0,1059135,82800,0,1980500,0,0,0,0,72950,153195,0,1116314.76,0,0,0,8060.24,17560,0,0,0,0,0,0,0,2206645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-25,MKG,2022345,2022345,2395850,2395850,0,0,0,0,0,0,0,0,0,0,2395850,0,0,1759000,0,0,0,0,84950,178395,0,0,0,0,0,22074.37,0,0,0,0,0,0,0,0,2022345,0,0,0,0,0,2373775.63,0,0,0,0,0,0,0,0,0,0
2026-01-25,LA.PIAZZA,27582885,27582885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16486000,291500,6712000,0,462000,1150350,2481035,0,0,0,0,0,0,0,0,0,66900,0,0,108570,0,26669965,0,434500,283800,0,19150,0,0,0,0,0,0,0,0,0,0,0
2026-01-24,SMS,1141935,1141935,546145,546145,0,0,0,0,0,0,0,0,0,0,546145,0,0,999800,0,0,0,0,45850,96285,0,543286.64,0,0,0,2858.36,0,0,0,0,0,0,0,0,1059135,0,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-24,MKG,2482250,2482250,443430,443430,0,0,0,0,0,0,0,0,0,0,443430,0,0,2180000,0,0,0,0,97500,204750,0,0,0,0,0,4641.41,0,0,0,0,0,0,0,0,2482250,0,0,0,0,0,438788.59,0,0,0,0,0,0,0,0,0,0
2026-01-23,SMS,546145,546145,546145,546145,0,0,0,0,0,0,0,0,0,0,546145,0,0,490500,0,0,0,0,17950,37695,0,543286.64,0,0,0,2858.36,0,0,0,0,0,0,0,0,546145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-23,MKG,443430,443430,1085530,1085530,0,0,0,0,0,0,0,0,0,0,1085530,0,0,396000,0,0,0,0,15300,32130,0,0,0,0,0,8013.04,0,0,0,0,0,0,0,0,443430,0,0,0,0,0,1077516.96,0,0,0,0,0,0,0,0,0,0
2026-01-22,SMS,160545,160545,160545,160545,0,0,0,0,0,0,0,0,0,0,160545,0,0,139000,0,0,0,0,6950,14595,0,159624.47,0,0,0,920.53,0,0,0,0,0,0,0,0,160545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,MKG,1085530,1085530,880350,880350,0,0,0,0,0,0,0,0,0,0,880350,0,0,957500,0,0,0,0,41300,86730,0,0,0,0,0,8404.04,0,0,0,0,0,0,0,0,1085530,0,0,0,0,0,871945.96,0,0,0,0,0,0,0,0,0,0
2026-01-21,SMS,820480,820480,128205,128205,0,0,0,0,0,0,0,0,0,0,128205,0,0,756000,0,0,0,0,20800,43680,0,127307.57,0,0,0,897.43,0,0,0,0,0,0,0,0,820480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,MKG,889350,889350,622545,622545,0,0,0,0,0,0,0,0,0,0,622545,0,0,770000,0,0,0,0,38500,80850,0,0,0,0,0,4835.58,0,0,0,9000,0,0,0,0,880350,0,0,0,0,0,617709.42,0,0,0,0,0,0,0,0,0,0
2026-01-20,SMS,128205,128205,190575,190575,0,0,0,0,0,0,0,0,0,0,190575,0,0,111000,0,0,0,0,5550,11655,0,188460.4,0,0,0,2114.6,0,0,0,0,0,0,0,0,128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-20,MKG,622545,622545,329175,329175,0,0,0,0,0,0,0,0,0,0,329175,0,0,539000,0,0,0,0,26950,56595,0,0,0,0,0,2949.56,0,0,0,0,0,0,0,0,622545,0,0,0,0,0,326225.44,0,0,0,0,0,0,0,0,0,0
2026-01-19,SMS,190575,190575,1506985,1506985,0,0,0,0,0,0,0,0,0,0,1506985,0,0,165000,0,0,0,0,8250,17325,0,1492694.89,0,0,0,14290.11,0,0,0,0,0,0,0,0,190575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-19,MKG,329175,329175,626680,626680,0,0,0,0,0,0,0,0,0,0,626680,0,0,285000,0,0,0,0,14250,29925,0,0,0,0,0,4386.76,0,0,0,0,0,0,0,0,329175,0,0,0,0,0,622293.24,0,0,0,0,0,0,0,0,0,0
2026-01-18,SMS,1506985,1506985,1135640,1135640,0,0,0,0,0,0,0,0,0,0,1135640,0,0,1338500,0,0,0,0,54350,114135,0,1124622.84,0,0,0,11017.16,0,0,0,0,0,0,0,0,1506985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-18,MKG,684430,684430,1623930,1623930,0,0,0,0,0,0,0,0,0,0,1623930,0,0,606000,0,0,0,0,25300,53130,0,0,0,0,0,13914.36,0,0,0,0,0,0,0,0,684430,0,0,0,0,0,1610015.64,0,0,0,0,0,0,0,0,0,0
2026-01-17,SMS,1135640,1135640,1798505,1798505,0,0,0,0,0,0,0,0,0,0,1798505,0,0,998000,0,0,0,0,44400,93240,0,1780863.98,0,0,0,17641.02,0,0,0,0,0,0,0,0,1135640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-17,MKG,1623930,1623930,2051430,2051430,0,0,0,0,0,0,0,0,0,0,2051430,0,0,1406000,0,0,0,0,70300,147630,0,0,0,0,0,14834.99,0,0,0,0,0,0,0,0,1623930,0,0,0,0,0,2036595.01,0,0,0,0,0,0,0,0,0,0
